1	1.96488e-07	-7.02463e-07	1.09798e-06
-5.42371e-06	0.999998	-2.6518e-06	5.68992e-05
3.24681e-07	7.94639e-07	0.999995	2.31144e-05
1	4.95039e-07	-7.50798e-07	8.40143e-07
-3.7298e-06	0.999999	-2.95976e-06	5.21949e-05
1.25245e-07	1.62589e-06	0.999996	2.30076e-05
1	4.52125e-07	-7.99483e-07	8.21336e-07
-3.67379e-06	0.999998	-2.95221e-06	5.19173e-05
1.04776e-07	1.44677e-06	0.999996	2.29446e-05
1	4.48301e-07	-7.52739e-07	8.2146e-07
-3.66168e-06	0.999998	-3.0672e-06	5.20667e-05
1.17884e-07	1.58766e-06	0.999995	2.3023e-05
1	4.60711e-07	-6.78322e-07	7.84902e-07
-3.48625e-06	0.999998	-3.23185e-06	5.16921e-05
7.13346e-08	1.47295e-06	0.999996	2.30782e-05
1	4.51358e-07	-7.90855e-07	8.07891e-07
-3.61066e-06	0.999998	-2.97821e-06	5.17999e-05
9.32434e-08	1.48472e-06	0.999995	2.29791e-05
1	3.96223e-07	-7.0345e-07	7.74296e-07
-3.49538e-06	0.999998	-3.09357e-06	5.20569e-05
4.38173e-08	1.40575e-06	0.999995	2.31467e-05
1	6.97121e-07	-4.54454e-07	7.63799e-07
-3.57896e-06	0.999997	-3.15767e-06	5.19349e-05
1.23421e-07	1.6733e-06	0.999996	2.3303e-05
1	7.29253e-08	-8.59207e-07	6.70636e-07
-3.39722e-06	0.999998	-3.13762e-06	5.15637e-05
-1.42591e-07	7.9293e-07	0.999994	2.33007e-05
1	2.88667e-07	-7.06598e-07	6.54121e-07
-3.36794e-06	0.999998	-3.10416e-06	5.11899e-05
-1.44903e-07	9.11748e-07	0.999994	2.33999e-05
1	3.66588e-07	-7.18691e-07	6.81951e-07
-3.3534e-06	0.999997	-3.29371e-06	5.09336e-05
-4.16897e-07	2.28273e-07	0.999995	2.31995e-05
1	6.43603e-07	-5.10171e-07	6.61464e-07
-3.08668e-06	0.999996	-2.97873e-06	5.08571e-05
1.8656e-07	2.10347e-06	0.999996	2.36128e-05
1	7.7631e-07	-4.28992e-07	6.54867e-07
-3.06207e-06	0.999997	-2.92344e-06	5.06024e-05
4.63623e-08	1.59089e-06	0.999995	2.36014e-05
1	4.17014e-07	-6.91047e-07	6.46001e-07
-3.12272e-06	0.999997	-3.01676e-06	5.05431e-05
-2.67617e-07	5.35313e-07	0.999995	2.32713e-05
1	2.40843e-07	-8.93626e-07	6.10993e-07
-3.01811e-06	0.999996	-2.69096e-06	5.03561e-05
-2.59698e-07	5.4427e-07	0.999995	2.33274e-05
1	1.0157e-06	-2.02936e-07	6.83734e-07
-2.99893e-06	0.999997	-2.92475e-06	5.04651e-05
1.58639e-07	2.20389e-06	0.999996	2.36982e-05
1	5.27661e-07	-8.82069e-07	5.75062e-07
-2.88723e-06	0.999996	-2.34213e-06	4.98999e-05
-7.35156e-08	1.33115e-06	0.999994	2.33958e-05
1	4.53976e-07	-9.65737e-07	5.72994e-07
-2.89866e-06	0.999996	-2.07629e-06	4.97484e-05
-9.63555e-08	1.10452e-06	0.999995	2.32104e-05
1	4.74841e-07	-7.72333e-07	6.22336e-07
-2.98556e-06	0.999996	-2.55384e-06	5.02474e-05
-1.22181e-07	1.03167e-06	0.999995	2.33478e-05
1	2.17509e-07	-8.03381e-07	6.8782e-07
-3.46764e-06	0.999998	-3.16074e-06	5.13446e-05
-1.07772e-07	1.00883e-06	0.999995	2.3241e-05
1	3.29396e-07	-6.77823e-07	7.29504e-07
-3.4638e-06	0.999999	-2.99119e-06	5.17263e-05
-4.65208e-09	1.18707e-06	0.999995	2.3192e-05
1	2.82487e-07	-7.96078e-07	9.64886e-07
-4.29225e-06	0.999999	-3.47026e-06	5.79407e-05
2.47564e-08	7.50509e-07	0.999996	2.38238e-05
1	3.11346e-07	-8.29604e-07	9.69719e-07
-4.35958e-06	0.999999	-3.45675e-06	5.77802e-05
1.80297e-08	8.48822e-07	0.999997	2.37227e-05
1	2.28385e-07	-6.72705e-07	9.67393e-07
-4.18202e-06	0.999999	-3.14173e-06	5.82066e-05
1.76114e-07	3.25491e-07	0.999996	2.40318e-05
1	1.65983e-07	-7.07147e-07	9.82339e-07
-4.18527e-06	0.999999	-3.01862e-06	5.80948e-05
1.72262e-07	2.33701e-07	0.999997	2.39078e-05
1	2.24207e-07	-6.47419e-07	9.6614e-07
-4.11186e-06	0.999999	-3.18027e-06	5.83434e-05
2.11876e-07	2.56155e-07	0.999996	2.41126e-05
1	1.24535e-07	-6.84852e-07	9.77575e-07
-4.11948e-06	0.999999	-3.05661e-06	5.81796e-05
1.84127e-07	1.05758e-07	0.999996	2.39645e-05
1	1.67004e-07	-5.47556e-07	9.5031e-07
-3.90221e-06	0.999999	-2.9337e-06	5.83464e-05
2.06909e-07	4.17725e-08	0.999996	2.41528e-05
1	2.11908e-07	-6.60494e-07	9.68705e-07
-4.04427e-06	0.999999	-3.01904e-06	5.81939e-05
2.27953e-07	1.1189e-07	0.999996	2.40221e-05
1	2.51245e-07	-6.19874e-07	9.27935e-07
-3.97579e-06	0.999999	-2.81977e-06	5.84594e-05
2.32316e-07	-1.02532e-07	0.999996	2.42504e-05
1	1.80787e-07	-6.30127e-07	9.50358e-07
-3.96508e-06	0.999999	-2.85798e-06	5.82301e-05
2.51049e-07	3.07358e-08	0.999995	2.40903e-05
0.999999	2.44949e-07	-6.21868e-07	8.99533e-07
-4.15382e-06	0.999999	-2.6742e-06	5.85314e-05
2.37495e-07	-2.32486e-07	0.999996	2.43353e-05
1	1.13403e-07	-6.55114e-07	9.23453e-07
-4.04306e-06	0.999999	-2.55981e-06	5.83429e-05
2.59085e-07	-1.01435e-07	0.999997	2.41802e-05
1	2.09692e-07	-6.05178e-07	8.73304e-07
-4.17657e-06	0.999999	-2.48538e-06	5.85471e-05
2.53772e-07	-2.27803e-07	0.999997	2.441e-05
1	2.74024e-07	-5.83622e-07	8.91247e-07
-4.05743e-06	0.999999	-2.48035e-06	5.83209e-05
2.70641e-07	-6.75785e-08	0.999996	2.42757e-05
0.999999	2.24051e-07	-6.60128e-07	7.79788e-07
-3.98995e-06	0.999999	-2.36031e-06	5.76436e-05
2.99193e-07	-2.61436e-07	0.999995	2.4274e-05
1	2.60759e-07	-6.2032e-07	7.52043e-07
-3.89898e-06	0.999999	-2.33668e-06	5.78641e-05
2.60236e-07	-3.31897e-07	0.999996	2.4429e-05
1	1.9279e-07	-6.55531e-07	8.88575e-07
-4.04167e-06	0.999999	-2.42674e-06	5.81048e-05
2.81868e-07	-2.54643e-07	0.999996	2.41549e-05
0.999999	1.52101e-07	-5.82105e-07	8.00765e-07
-4.52499e-06	0.999999	-2.67385e-06	5.99729e-05
1.57557e-07	-6.02386e-07	0.999996	2.52447e-05
0.999999	1.2876e-07	-6.03378e-07	8.7707e-07
-4.16827e-06	0.999999	-2.65316e-06	5.95311e-05
1.03905e-07	-2.8942e-07	0.999996	2.48549e-05
1	2.41795e-07	-5.75186e-07	6.91848e-07
-3.9969e-06	0.999999	-2.33936e-06	5.79948e-05
2.21522e-07	-6.12635e-07	0.999995	2.46269e-05
1	1.32824e-07	-5.8918e-07	8.0626e-07
-4.24376e-06	0.999998	-2.43018e-06	5.87913e-05
2.25158e-07	-4.37739e-07	0.999995	2.46427e-05
1	2.67014e-07	-5.64968e-07	7.8803e-07
-4.40296e-06	0.999999	-2.52896e-06	5.9087e-05
2.19989e-07	-4.44871e-07	0.999996	2.48401e-05
1	2.35712e-07	-5.39196e-07	6.52766e-07
-4.15056e-06	0.999999	-2.39277e-06	5.85673e-05
1.63412e-07	-8.43417e-07	0.999996	2.4985e-05
0.999999	2.91117e-07	-5.0423e-07	6.86469e-07
-4.53688e-06	0.999999	-2.43368e-06	5.95739e-05
1.52917e-07	-1.05094e-06	0.999997	2.53488e-05
0.999999	2.77608e-07	-5.1349e-07	7.02927e-07
-4.44824e-06	0.999999	-2.48829e-06	5.98985e-05
1.59155e-07	-1.0842e-06	0.999995	2.54466e-05
0.999999	3.00541e-07	-4.94039e-07	5.58332e-07
-4.14114e-06	0.999999	-2.40168e-06	5.82335e-05
3.67099e-08	-1.04398e-06	0.999996	2.51231e-05
1	2.05333e-07	-5.03439e-07	5.70722e-07
-4.11057e-06	0.999999	-2.42352e-06	5.85115e-05
3.70142e-08	-1.11473e-06	0.999995	2.51741e-05
0.999999	2.14763e-07	-4.50784e-07	6.17636e-07
-4.25993e-06	0.999999	-2.40098e-06	5.94774e-05
7.4042e-08	-1.3229e-06	0.999996	2.54677e-05
0.999999	1.73299e-07	-4.71838e-07	6.56516e-07
-4.30059e-06	1	-2.4321e-06	5.98647e-05
5.50431e-08	-1.3308e-06	0.999997	2.5559e-05
0.999999	1.81954e-07	-4.44855e-07	4.93659e-07
-4.38551e-06	0.999999	-2.51542e-06	5.84916e-05
-8.81534e-08	-1.35686e-06	0.999996	2.54175e-05
0.999999	2.3696e-07	-4.17952e-07	5.219e-07
-4.25065e-06	0.999998	-2.37533e-06	5.91996e-05
-4.07248e-08	-1.68232e-06	0.999996	2.56383e-05
0.999999	1.23148e-07	-3.88905e-07	5.40873e-07
-4.14733e-06	0.999998	-2.26153e-06	5.94156e-05
-5.6562e-08	-1.7303e-06	0.999996	2.56848e-05
1	1.84571e-07	-3.72156e-07	4.9063e-07
-4.22646e-06	0.999998	-2.28038e-06	5.93044e-05
-7.21182e-08	-1.82131e-06	0.999995	2.57388e-05
1	3.9503e-08	-2.4893e-07	4.15694e-07
-3.99994e-06	0.999997	-2.02563e-06	5.91623e-05
-2.07712e-07	-2.25267e-06	0.999995	2.58337e-05
0.999999	2.15142e-07	-5.23654e-07	6.03842e-07
-4.04459e-06	0.999999	-2.35769e-06	5.8182e-05
1.033e-07	-9.12947e-07	0.999995	2.49853e-05
1	1.50355e-07	-5.18865e-07	6.08103e-07
-4.21726e-06	0.999998	-2.37084e-06	5.85179e-05
1.08976e-07	-9.95783e-07	0.999995	2.50729e-05
1	2.15631e-07	-4.79538e-07	6.55043e-07
-4.44717e-06	0.999999	-2.43147e-06	5.94413e-05
1.09334e-07	-1.17529e-06	0.999996	2.54048e-05
0.999999	1.4243e-07	-4.90096e-07	6.72955e-07
-4.4282e-06	0.999999	-2.45583e-06	5.98672e-05
7.85173e-08	-1.22203e-06	0.999997	2.5494e-05
0.999999	1.79944e-07	-4.62532e-07	5.15016e-07
-4.22652e-06	0.999999	-2.45273e-06	5.82492e-05
2.78723e-09	-1.18249e-06	0.999996	2.52656e-05
0.999999	3.05704e-07	-4.75142e-07	5.35916e-07
-4.21914e-06	0.999999	-2.51398e-06	5.85089e-05
-5.52874e-09	-1.23255e-06	0.999995	2.52845e-05
1	1.71544e-07	-4.34838e-07	5.78015e-07
-4.32288e-06	0.999998	-2.36705e-06	5.93317e-05
6.84913e-09	-1.51183e-06	0.999996	2.55564e-05
0.999999	1.30831e-07	-4.6019e-07	6.28518e-07
-4.22483e-06	0.999998	-2.42474e-06	5.98233e-05
3.92922e-08	-1.46639e-06	0.999996	2.56181e-05
0.999999	4.01139e-07	-5.73866e-07	7.60919e-07
-4.61839e-06	1	-2.39347e-06	5.98527e-05
2.02374e-07	-6.68838e-07	0.999995	2.52125e-05
0.999999	2.36664e-07	-5.72831e-07	7.73935e-07
-4.51463e-06	0.999999	-2.50188e-06	6.00111e-05
1.88882e-07	-7.21173e-07	0.999997	2.52994e-05
1	2.04081e-07	-7.14057e-07	8.35909e-07
-3.97984e-06	1	-2.35822e-06	5.68982e-05
3.69102e-07	1.66127e-09	0.999995	2.38012e-05
1	4.3036e-08	-7.45838e-07	9.02565e-07
-4.03828e-06	0.999999	-2.52599e-06	5.73553e-05
3.17269e-07	2.1506e-08	0.999996	2.38105e-05
0.999999	9.24348e-07	-3.2033e-07	1.25602e-07
-4.51333e-06	0.999996	-7.70486e-07	5.65768e-05
-1.94217e-06	-3.25507e-06	0.999993	2.50765e-05
0.999998	7.77426e-07	-3.20176e-07	4.95965e-08
-4.95495e-06	0.999996	-6.71376e-07	5.63313e-05
-2.26933e-06	-3.45134e-06	0.999993	2.50311e-05
1	6.26779e-06	1.04107e-06	1.02867e-06
-8.13237e-06	0.999989	-2.47795e-06	5.39948e-05
3.1679e-06	1.74596e-06	0.99999	2.6598e-05
0.999998	1.12703e-06	-5.55067e-07	-2.10564e-07
-6.6226e-06	0.999994	-2.82994e-07	5.5881e-05
-3.64651e-06	-4.27391e-06	0.999989	2.48914e-05
1	7.53966e-06	1.75272e-06	1.32436e-06
-9.64024e-06	0.999988	-2.39377e-06	5.37606e-05
5.38896e-06	3.14118e-06	0.999988	2.73542e-05
0.999997	5.6003e-07	-4.38238e-07	-5.38586e-07
-7.2482e-06	0.999994	1.34889e-08	5.5959e-05
-4.87513e-06	-5.056e-06	0.999987	2.46728e-05
1	6.20932e-06	1.67891e-06	1.10061e-06
-1.03582e-05	0.999988	-1.84866e-06	5.39782e-05
5.94806e-06	2.0011e-06	0.999986	2.76709e-05
0.999996	6.31887e-07	-2.84544e-07	-8.04871e-07
-7.91804e-06	0.999994	5.13421e-07	5.60856e-05
-5.94221e-06	-5.31426e-06	0.999987	2.44508e-05
0.999995	9.33368e-07	-1.56694e-07	-1.21546e-06
-8.43833e-06	0.999993	1.08359e-06	5.63594e-05
-7.87738e-06	-5.4455e-06	0.999985	2.40124e-05
0.999991	9.83943e-07	-8.88458e-08	-2.18999e-06
-8.05611e-06	0.999995	1.95206e-06	5.69106e-05
-1.24862e-05	-6.19368e-06	0.999983	2.27969e-05
0.999986	6.91588e-07	-1.82169e-07	-3.77943e-06
-7.00125e-06	0.999995	3.07318e-06	5.78981e-05
-2.0526e-05	-7.56125e-06	0.99998	2.05371e-05
1	5.7387e-06	5.07656e-06	2.05708e-06
-1.80308e-05	0.99999	1.26922e-06	5.46074e-05
1.49497e-05	3.15126e-07	0.999984	3.22059e-05
0.99998	1.32392e-06	-2.87748e-07	-5.36077e-06
-6.39881e-06	0.999996	4.52061e-06	5.88846e-05
-2.8711e-05	-7.87515e-06	0.999978	1.80051e-05
0.999993	8.16576e-06	3.68414e-08	-2.93016e-06
-1.7964e-05	1.00001	1.26768e-05	6.00922e-05
-5.98359e-06	2.43652e-06	0.999964	2.22778e-05
1	3.16529e-06	8.74132e-07	-5.60949e-07
-1.16812e-05	1.00002	2.167e-05	6.4889e-05
6.61994e-06	-1.69407e-06	0.999948	2.2411e-05
1	3.44178e-06	-3.32933e-07	5.11171e-07
-4.62488e-06	0.999995	-2.03273e-06	5.52326e-05
-1.09846e-07	-6.69033e-07	0.999992	2.53446e-05
0.999999	6.33834e-07	-2.97815e-07	1.33813e-07
-4.18819e-06	0.999996	-8.13608e-07	5.68524e-05
-1.65258e-06	-3.12022e-06	0.999993	2.5127e-05
0.999999	5.16856e-07	-3.06548e-07	2.70969e-07
-3.92292e-06	0.999997	-1.14867e-06	5.78874e-05
-8.46048e-07	-2.69553e-06	0.999995	2.54567e-05
1	2.4864e-07	-5.24049e-07	4.1299e-07
-3.54565e-06	0.999997	-2.98422e-06	5.42678e-05
-8.55429e-08	-3.19365e-07	0.999994	2.46628e-05
1	2.77682e-07	-5.52587e-07	3.9147e-07
-3.5072e-06	0.999998	-2.79317e-06	5.46177e-05
-1.71837e-07	-4.00183e-07	0.999994	2.46962e-05
0.999999	5.13357e-07	-4.73048e-07	4.65043e-07
-3.5775e-06	0.999997	-2.89706e-06	5.5008e-05
-5.37384e-08	-3.34103e-07	0.999995	2.45561e-05
1	1.22962e-06	-2.55168e-07	4.75009e-07
-3.86612e-06	0.999997	-2.9856e-06	5.48642e-05
-1.1291e-07	-4.71492e-07	0.999995	2.47516e-05
1	5.75237e-07	-4.46927e-07	4.64256e-07
-3.61944e-06	0.999998	-2.83409e-06	5.53625e-05
-1.60522e-07	-6.24696e-07	0.999995	2.46415e-05
1	1.49982e-07	-5.35449e-07	4.14556e-07
-3.59247e-06	0.999998	-2.66279e-06	5.58055e-05
-2.09245e-07	-8.52895e-07	0.999995	2.47326e-05
1	3.99247e-07	-4.8353e-07	3.74728e-07
-3.51337e-06	0.999997	-2.73326e-06	5.5246e-05
-3.22153e-07	-8.73243e-07	0.999995	2.47944e-05
0.999999	3.78587e-07	-4.61425e-07	3.74581e-07
-3.46401e-06	0.999997	-2.5442e-06	5.56582e-05
-3.54387e-07	-1.08133e-06	0.999994	2.4878e-05
0.999999	3.078e-07	-4.39758e-07	4.21433e-07
-3.61587e-06	0.999998	-2.53233e-06	5.61944e-05
-2.64251e-07	-9.73204e-07	0.999994	2.48414e-05
1	4.12143e-07	-3.94384e-07	3.92919e-07
-3.9264e-06	0.999998	-2.29397e-06	5.70684e-05
-3.1121e-07	-1.38514e-06	0.999995	2.51477e-05
0.999999	1.93325e-07	-4.29269e-07	4.61133e-07
-4.13911e-06	0.999998	-2.48731e-06	5.75292e-05
-1.57099e-07	-1.14394e-06	0.999995	2.51095e-05
1	2.59492e-07	-5.50484e-07	5.96237e-07
-3.87463e-06	0.999999	-2.52798e-06	5.74435e-05
7.07898e-08	-6.63465e-07	0.999995	2.46888e-05
0.999999	3.21798e-07	-5.55831e-07	6.31921e-07
-3.83407e-06	0.999999	-2.50776e-06	5.73848e-05
1.32935e-07	-5.21169e-07	0.999995	2.45465e-05
1	7.55998e-08	-6.10939e-07	6.56521e-07
-3.79506e-06	0.999998	-2.51512e-06	5.7258e-05
1.77416e-07	-4.23536e-07	0.999996	2.44012e-05
1	1.67829e-07	-6.60397e-07	7.07887e-07
-3.76338e-06	0.999999	-2.42928e-06	5.72438e-05
2.26646e-07	-2.57585e-07	0.999995	2.42786e-05
0.999999	1.94833e-07	-4.86872e-07	5.03674e-07
-4.12565e-06	0.999999	-2.52109e-06	5.7375e-05
-2.30522e-08	-9.69021e-07	0.999995	2.4951e-05
0.999999	1.86796e-07	-4.94634e-07	5.48926e-07
-3.95622e-06	0.999999	-2.53169e-06	5.74441e-05
1.80502e-08	-7.55597e-07	0.999995	2.4825e-05
1	1.99667e-07	-6.84735e-07	7.96663e-07
-3.87405e-06	0.999999	-2.52927e-06	5.69278e-05
3.47422e-07	9.39472e-08	0.999996	2.39102e-05
1	3.45749e-07	-7.8391e-07	1.03475e-06
-4.96993e-06	0.999999	-2.87989e-06	5.6554e-05
1.78101e-07	7.36718e-07	0.999996	2.32275e-05
1	2.26716e-07	-8.02591e-07	1.03856e-06
-4.56948e-06	0.999998	-3.06603e-06	5.74775e-05
2.70749e-07	6.18021e-07	0.999996	2.35104e-05
1	2.1185e-07	-7.86545e-07	1.03679e-06
-4.5202e-06	0.999998	-2.77631e-06	5.75308e-05
2.95252e-07	4.68961e-07	0.999996	2.35302e-05
1	1.49181e-07	-7.9208e-07	1.02432e-06
-4.3473e-06	0.999999	-2.8021e-06	5.75715e-05
3.23908e-07	2.47027e-07	0.999997	2.36018e-05
1	1.90663e-07	-7.65278e-07	1.01014e-06
-4.22327e-06	0.999999	-2.79114e-06	5.76205e-05
3.74472e-07	2.40111e-07	0.999995	2.36671e-05
1	1.8002e-07	-7.43014e-07	9.62923e-07
-4.11637e-06	1	-2.58085e-06	5.76575e-05
3.58197e-07	2.96909e-09	0.999996	2.37741e-05
1	-6.25441e-09	-7.16414e-07	8.47722e-07
-3.97714e-06	0.999999	-2.41048e-06	5.75048e-05
2.99824e-07	-8.03692e-08	0.999996	2.40146e-05
1	1.34838e-06	8.9329e-07	5.55699e-07
-2.93724e-06	0.999994	-3.59787e-06	5.22826e-05
4.99053e-07	8.02722e-07	0.999994	2.55082e-05
1	4.64253e-07	-6.81152e-07	8.368e-07
-3.93486e-06	0.999999	-3.02074e-06	5.30515e-05
1.93384e-07	1.54263e-06	0.999995	2.31579e-05
1	3.97482e-07	-7.79205e-07	8.40372e-07
-3.76032e-06	0.999998	-3.02654e-06	5.24839e-05
1.23415e-07	1.55785e-06	0.999995	2.30571e-05
1	9.58495e-08	-7.50388e-07	7.0198e-07
-3.63688e-06	0.999998	-3.06406e-06	5.28728e-05
3.17567e-08	9.53187e-07	0.999995	2.34384e-05
1	1.18765e-07	-8.06194e-07	7.01088e-07
-3.48876e-06	0.999998	-3.1326e-06	5.22291e-05
-1.41556e-08	1.10847e-06	0.999994	2.33201e-05
1	3.43074e-07	-5.36451e-07	6.23088e-07
-3.45801e-06	0.999998	-3.08659e-06	5.22308e-05
-1.77638e-08	1.01101e-06	0.999995	2.37409e-05
1	9.21942e-07	-2.8263e-07	7.03043e-07
-3.35846e-06	0.999997	-3.0797e-06	5.15096e-05
3.00856e-07	2.1436e-06	0.999995	2.36375e-05
1	1.08186e-06	4.76254e-08	6.56527e-07
-3.24712e-06	0.999997	-3.34004e-06	5.15732e-05
2.24005e-08	1.22745e-06	0.999995	2.4043e-05
1	-6.29705e-08	-1.08086e-06	5.399e-07
-2.99323e-06	0.999997	-2.66567e-06	5.09859e-05
-2.29911e-07	7.1155e-07	0.999995	2.36577e-05
1	-2.92368e-07	-1.26401e-06	5.01153e-07
-2.93366e-06	0.999997	-2.61081e-06	5.07448e-05
-2.76703e-07	4.59186e-07	0.999994	2.36522e-05
1	2.17427e-07	-7.37214e-07	6.79943e-07
-3.44128e-06	0.999999	-3.12027e-06	5.1831e-05
-1.51925e-09	9.71029e-07	0.999995	2.34264e-05
1	3.99145e-07	-5.54575e-07	6.76276e-07
-3.54806e-06	0.999998	-3.17336e-06	5.25423e-05
5.89061e-08	1.10501e-06	0.999995	2.35975e-05
1	5.44628e-08	-6.98879e-07	5.56107e-07
-3.55597e-06	0.999999	-3.02118e-06	5.35449e-05
1.74853e-07	7.25933e-07	0.999995	2.40873e-05
1	4.80199e-07	-6.20305e-07	7.75317e-07
-3.58752e-06	0.999999	-2.95492e-06	5.24019e-05
1.20974e-07	1.45063e-06	0.999995	2.32529e-05
1	1.83118e-07	-7.84043e-07	7.57962e-07
-3.83024e-06	0.999998	-3.13782e-06	5.32188e-05
1.18166e-07	1.21004e-06	0.999995	2.33221e-05
1	2.17003e-07	-8.80667e-07	8.07827e-07
-3.73636e-06	0.999998	-2.98892e-06	5.23754e-05
6.60991e-08	1.11981e-06	0.999995	2.30468e-05
1	3.41189e-07	-7.51756e-07	8.05817e-07
-3.85219e-06	0.999998	-2.94842e-06	5.29763e-05
1.38902e-07	1.18107e-06	0.999995	2.31808e-05
1	3.63182e-07	-6.34202e-07	6.21349e-07
-3.15456e-06	0.999998	-2.90987e-06	5.10636e-05
4.7059e-08	1.5954e-06	0.999995	2.37039e-05
1	7.08206e-07	-1.89399e-07	6.41513e-07
-3.36128e-06	0.999997	-3.12492e-06	5.17325e-05
5.23441e-08	1.14999e-06	0.999995	2.39386e-05
1	8.29336e-07	-5.48586e-07	6.03714e-07
-2.90335e-06	0.999996	-2.66906e-06	5.0099e-05
6.89509e-08	2.04859e-06	0.999996	2.37894e-05
1	4.22853e-07	-7.42852e-07	8.40044e-07
-3.81531e-06	0.999998	-2.958e-06	5.26776e-05
1.28537e-07	1.60865e-06	0.999996	2.31037e-05
1	1.70578e-07	-7.5798e-07	6.91381e-07
-3.56568e-06	0.999998	-3.05722e-06	5.25687e-05
1.872e-08	1.11657e-06	0.999995	2.33916e-05
1	5.33254e-07	-4.00529e-07	6.7503e-07
-3.41587e-06	0.999998	-3.12231e-06	5.17906e-05
8.24787e-08	1.22416e-06	0.999995	2.36624e-05
1	-4.79143e-08	-9.27036e-07	5.30909e-07
-3.08076e-06	0.999997	-2.88016e-06	5.1222e-05
-1.89185e-07	6.71601e-07	0.999994	2.383e-05
1	1.07818e-07	-8.61091e-07	5.3791e-07
-3.00952e-06	0.999997	-2.97868e-06	5.10079e-05
-2.13043e-07	6.57077e-07	0.999996	2.38651e-05
1	1.99485e-07	-6.6561e-07	6.74256e-07
-3.47568e-06	0.999998	-2.98674e-06	5.22323e-05
-6.29191e-09	9.38949e-07	0.999995	2.35014e-05
1	3.94943e-08	-9.02812e-07	7.43911e-07
-3.74285e-06	0.999999	-2.83794e-06	5.28245e-05
4.8206e-08	9.7864e-07	0.999995	2.32564e-05
1	3.01634e-07	-7.96709e-07	8.0695e-07
-3.7945e-06	0.999999	-3.07114e-06	5.26681e-05
1.08406e-07	1.22367e-06	0.999995	2.31441e-05
1	-5.18658e-07	-1.28489e-06	4.98562e-07
